Size (360, 360, 360); Boundaries 20; Domains (12, 10, 1); Time 67.25 s; Iterations 332; Residual norm 9.708e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 11, 1); Time 72.82 s; Iterations 333; Residual norm 9.788e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 12, 1); Time 79.16 s; Iterations 333; Residual norm 9.773e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 13, 1); Time 83.73 s; Iterations 333; Residual norm 9.800e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 14, 1); Time 90.37 s; Iterations 333; Residual norm 9.789e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 15, 1); Time 94.41 s; Iterations 333; Residual norm 9.788e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 16, 1); Time 99.39 s; Iterations 332; Residual norm 9.709e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 17, 1); Time 106.21 s; Iterations 333; Residual norm 9.796e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 18, 1); Time 111.14 s; Iterations 333; Residual norm 9.771e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 19, 1); Time 115.27 s; Iterations 333; Residual norm 9.842e-07 
Size (360, 360, 360); Boundaries 20; Domains (12, 20, 1); Time 120.13 s; Iterations 332; Residual norm 9.734e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 1, 1); Time 11.18 s; Iterations 222; Residual norm 9.606e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 2, 1); Time 25.13 s; Iterations 332; Residual norm 9.676e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 3, 1); Time 33.11 s; Iterations 333; Residual norm 9.798e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 4, 1); Time 38.00 s; Iterations 332; Residual norm 9.720e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 5, 1); Time 42.93 s; Iterations 333; Residual norm 9.800e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 6, 1); Time 48.70 s; Iterations 332; Residual norm 9.721e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 7, 1); Time 56.74 s; Iterations 333; Residual norm 9.800e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 8, 1); Time 60.18 s; Iterations 332; Residual norm 9.729e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 9, 1); Time 64.97 s; Iterations 333; Residual norm 9.806e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 10, 1); Time 69.47 s; Iterations 332; Residual norm 9.726e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 11, 1); Time 75.60 s; Iterations 333; Residual norm 9.808e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 12, 1); Time 82.24 s; Iterations 333; Residual norm 9.791e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 13, 1); Time 88.51 s; Iterations 333; Residual norm 9.819e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 14, 1); Time 94.66 s; Iterations 333; Residual norm 9.808e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 15, 1); Time 102.25 s; Iterations 333; Residual norm 9.807e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 16, 1); Time 108.22 s; Iterations 332; Residual norm 9.727e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 17, 1); Time 114.19 s; Iterations 333; Residual norm 9.815e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 18, 1); Time 120.65 s; Iterations 333; Residual norm 9.790e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 19, 1); Time 126.93 s; Iterations 333; Residual norm 9.863e-07 
Size (360, 360, 360); Boundaries 20; Domains (13, 20, 1); Time 132.63 s; Iterations 332; Residual norm 9.752e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 1, 1); Time 11.71 s; Iterations 222; Residual norm 9.610e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 2, 1); Time 27.21 s; Iterations 332; Residual norm 9.680e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 3, 1); Time 35.53 s; Iterations 333; Residual norm 9.802e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 4, 1); Time 40.87 s; Iterations 332; Residual norm 9.723e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 5, 1); Time 45.05 s; Iterations 333; Residual norm 9.804e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 6, 1); Time 51.85 s; Iterations 332; Residual norm 9.724e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 7, 1); Time 60.86 s; Iterations 333; Residual norm 9.804e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 8, 1); Time 64.43 s; Iterations 332; Residual norm 9.732e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 9, 1); Time 70.27 s; Iterations 333; Residual norm 9.810e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 10, 1); Time 75.44 s; Iterations 332; Residual norm 9.730e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 11, 1); Time 82.43 s; Iterations 333; Residual norm 9.812e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 12, 1); Time 89.71 s; Iterations 333; Residual norm 9.795e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 13, 1); Time 95.70 s; Iterations 333; Residual norm 9.823e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 14, 1); Time 101.66 s; Iterations 333; Residual norm 9.812e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 15, 1); Time 107.59 s; Iterations 333; Residual norm 9.811e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 16, 1); Time 114.49 s; Iterations 332; Residual norm 9.731e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 17, 1); Time 121.64 s; Iterations 333; Residual norm 9.819e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 18, 1); Time 130.03 s; Iterations 333; Residual norm 9.794e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 19, 1); Time 134.85 s; Iterations 333; Residual norm 9.864e-07 
Size (360, 360, 360); Boundaries 20; Domains (14, 20, 1); Time 142.17 s; Iterations 332; Residual norm 9.756e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 1, 1); Time 11.93 s; Iterations 222; Residual norm 9.608e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 2, 1); Time 28.04 s; Iterations 332; Residual norm 9.679e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 3, 1); Time 36.65 s; Iterations 333; Residual norm 9.801e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 4, 1); Time 42.52 s; Iterations 332; Residual norm 9.723e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 5, 1); Time 47.39 s; Iterations 333; Residual norm 9.803e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 6, 1); Time 54.82 s; Iterations 332; Residual norm 9.724e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 7, 1); Time 64.35 s; Iterations 333; Residual norm 9.803e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 8, 1); Time 68.15 s; Iterations 332; Residual norm 9.732e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 9, 1); Time 73.95 s; Iterations 333; Residual norm 9.809e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 10, 1); Time 79.63 s; Iterations 332; Residual norm 9.729e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 11, 1); Time 86.54 s; Iterations 333; Residual norm 9.811e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 12, 1); Time 94.13 s; Iterations 333; Residual norm 9.794e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 13, 1); Time 100.87 s; Iterations 333; Residual norm 9.823e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 14, 1); Time 107.75 s; Iterations 333; Residual norm 9.811e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 15, 1); Time 112.89 s; Iterations 333; Residual norm 9.809e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 16, 1); Time 119.66 s; Iterations 332; Residual norm 9.730e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 17, 1); Time 129.60 s; Iterations 333; Residual norm 9.819e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 18, 1); Time 135.88 s; Iterations 333; Residual norm 9.793e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 19, 1); Time 142.82 s; Iterations 333; Residual norm 9.865e-07 
Size (360, 360, 360); Boundaries 20; Domains (15, 20, 1); Time 150.47 s; Iterations 332; Residual norm 9.755e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 1, 1); Time 12.14 s; Iterations 220; Residual norm 9.719e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 2, 1); Time 28.79 s; Iterations 330; Residual norm 9.976e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 3, 1); Time 38.63 s; Iterations 332; Residual norm 9.720e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 4, 1); Time 44.39 s; Iterations 331; Residual norm 9.665e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 5, 1); Time 49.43 s; Iterations 332; Residual norm 9.722e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 6, 1); Time 57.76 s; Iterations 331; Residual norm 9.668e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 7, 1); Time 67.19 s; Iterations 332; Residual norm 9.722e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 8, 1); Time 71.33 s; Iterations 331; Residual norm 9.674e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 9, 1); Time 77.76 s; Iterations 332; Residual norm 9.728e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 10, 1); Time 84.22 s; Iterations 331; Residual norm 9.672e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 11, 1); Time 92.46 s; Iterations 332; Residual norm 9.730e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 12, 1); Time 102.14 s; Iterations 332; Residual norm 9.715e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 13, 1); Time 107.85 s; Iterations 332; Residual norm 9.741e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 14, 1); Time 113.85 s; Iterations 332; Residual norm 9.730e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 15, 1); Time 121.82 s; Iterations 332; Residual norm 9.730e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 16, 1); Time 128.42 s; Iterations 331; Residual norm 9.672e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 17, 1); Time 137.07 s; Iterations 332; Residual norm 9.738e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 18, 1); Time 144.71 s; Iterations 332; Residual norm 9.714e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 19, 1); Time 151.02 s; Iterations 332; Residual norm 9.782e-07 
Size (360, 360, 360); Boundaries 20; Domains (16, 20, 1); Time 158.19 s; Iterations 331; Residual norm 9.697e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 1, 1); Time 12.59 s; Iterations 222; Residual norm 9.619e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 2, 1); Time 30.07 s; Iterations 332; Residual norm 9.685e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 3, 1); Time 40.20 s; Iterations 333; Residual norm 9.807e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 4, 1); Time 46.12 s; Iterations 332; Residual norm 9.728e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 5, 1); Time 51.99 s; Iterations 333; Residual norm 9.809e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 6, 1); Time 60.10 s; Iterations 332; Residual norm 9.729e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 7, 1); Time 70.23 s; Iterations 333; Residual norm 9.809e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 8, 1); Time 75.33 s; Iterations 332; Residual norm 9.738e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 9, 1); Time 82.81 s; Iterations 333; Residual norm 9.815e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 10, 1); Time 89.42 s; Iterations 332; Residual norm 9.735e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 11, 1); Time 98.68 s; Iterations 333; Residual norm 9.817e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 12, 1); Time 107.02 s; Iterations 333; Residual norm 9.800e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 13, 1); Time 113.97 s; Iterations 333; Residual norm 9.828e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 14, 1); Time 122.71 s; Iterations 333; Residual norm 9.817e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 15, 1); Time 128.81 s; Iterations 333; Residual norm 9.816e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 16, 1); Time 134.97 s; Iterations 332; Residual norm 9.735e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 17, 1); Time 142.91 s; Iterations 333; Residual norm 9.824e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 18, 1); Time 149.22 s; Iterations 333; Residual norm 9.799e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 19, 1); Time 160.25 s; Iterations 333; Residual norm 9.871e-07 
Size (360, 360, 360); Boundaries 20; Domains (17, 20, 1); Time 171.62 s; Iterations 332; Residual norm 9.761e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 1, 1); Time 13.01 s; Iterations 222; Residual norm 9.568e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 2, 1); Time 31.50 s; Iterations 332; Residual norm 9.668e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 3, 1); Time 42.31 s; Iterations 333; Residual norm 9.789e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 4, 1); Time 47.53 s; Iterations 332; Residual norm 9.712e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 5, 1); Time 53.43 s; Iterations 333; Residual norm 9.791e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 6, 1); Time 62.60 s; Iterations 332; Residual norm 9.713e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 7, 1); Time 72.89 s; Iterations 333; Residual norm 9.791e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 8, 1); Time 79.14 s; Iterations 332; Residual norm 9.721e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 9, 1); Time 87.05 s; Iterations 333; Residual norm 9.797e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 10, 1); Time 94.10 s; Iterations 332; Residual norm 9.718e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 11, 1); Time 102.65 s; Iterations 333; Residual norm 9.799e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 12, 1); Time 111.45 s; Iterations 333; Residual norm 9.782e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 13, 1); Time 120.05 s; Iterations 333; Residual norm 9.809e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 14, 1); Time 131.46 s; Iterations 333; Residual norm 9.799e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 15, 1); Time 138.05 s; Iterations 333; Residual norm 9.799e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 16, 1); Time 144.75 s; Iterations 332; Residual norm 9.719e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 17, 1); Time 154.20 s; Iterations 333; Residual norm 9.806e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 18, 1); Time 162.01 s; Iterations 333; Residual norm 9.782e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 19, 1); Time 170.03 s; Iterations 333; Residual norm 9.852e-07 
Size (360, 360, 360); Boundaries 20; Domains (18, 20, 1); Time 178.72 s; Iterations 332; Residual norm 9.745e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 1, 1); Time 13.29 s; Iterations 222; Residual norm 9.649e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 2, 1); Time 32.57 s; Iterations 332; Residual norm 9.708e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 3, 1); Time 43.64 s; Iterations 333; Residual norm 9.832e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 4, 1); Time 50.13 s; Iterations 332; Residual norm 9.752e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 5, 1); Time 56.64 s; Iterations 333; Residual norm 9.833e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 6, 1); Time 66.52 s; Iterations 332; Residual norm 9.753e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 7, 1); Time 76.85 s; Iterations 333; Residual norm 9.834e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 8, 1); Time 83.33 s; Iterations 332; Residual norm 9.761e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 9, 1); Time 91.91 s; Iterations 333; Residual norm 9.839e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 10, 1); Time 99.26 s; Iterations 332; Residual norm 9.758e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 11, 1); Time 108.94 s; Iterations 333; Residual norm 9.842e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 12, 1); Time 117.84 s; Iterations 333; Residual norm 9.824e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 13, 1); Time 126.03 s; Iterations 333; Residual norm 9.852e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 14, 1); Time 133.20 s; Iterations 333; Residual norm 9.842e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 15, 1); Time 140.31 s; Iterations 333; Residual norm 9.841e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 16, 1); Time 149.51 s; Iterations 332; Residual norm 9.759e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 17, 1); Time 161.10 s; Iterations 333; Residual norm 9.848e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 18, 1); Time 170.61 s; Iterations 333; Residual norm 9.824e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 19, 1); Time 178.91 s; Iterations 333; Residual norm 9.898e-07 
Size (360, 360, 360); Boundaries 20; Domains (19, 20, 1); Time 183.88 s; Iterations 332; Residual norm 9.785e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 1, 1); Time 13.30 s; Iterations 220; Residual norm 9.768e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 2, 1); Time 32.95 s; Iterations 330; Residual norm 9.995e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 3, 1); Time 44.23 s; Iterations 332; Residual norm 9.739e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 4, 1); Time 50.84 s; Iterations 331; Residual norm 9.683e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 5, 1); Time 56.99 s; Iterations 332; Residual norm 9.740e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 6, 1); Time 67.25 s; Iterations 331; Residual norm 9.686e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 7, 1); Time 78.11 s; Iterations 332; Residual norm 9.741e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 8, 1); Time 88.08 s; Iterations 331; Residual norm 9.692e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 9, 1); Time 96.87 s; Iterations 332; Residual norm 9.746e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 10, 1); Time 105.80 s; Iterations 331; Residual norm 9.689e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 11, 1); Time 113.47 s; Iterations 332; Residual norm 9.749e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 12, 1); Time 122.76 s; Iterations 332; Residual norm 9.733e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 13, 1); Time 132.28 s; Iterations 332; Residual norm 9.760e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 14, 1); Time 140.73 s; Iterations 332; Residual norm 9.749e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 15, 1); Time 148.66 s; Iterations 332; Residual norm 9.747e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 16, 1); Time 157.86 s; Iterations 331; Residual norm 9.691e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 17, 1); Time 167.26 s; Iterations 332; Residual norm 9.756e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 18, 1); Time 179.54 s; Iterations 332; Residual norm 9.732e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 19, 1); Time 188.63 s; Iterations 332; Residual norm 9.800e-07 
Size (360, 360, 360); Boundaries 20; Domains (20, 20, 1); Time 196.32 s; Iterations 331; Residual norm 9.716e-07 
